name,address,gmap_id,latitude,longitude,category,hours,time,rating,text,has_email,has_phone,has_telegram,has_whatsapp,has_dm_request
China City,"China City, 654 VT-22A, Fair Haven, VT 05743",0x89e010194088b679:0xddbc481ad8bcd114,43.6021952,-73.2764159,['Chinese restaurant'],"[['Friday', '11AM–11PM'], ['Saturday', '11AM–11PM'], ['Sunday', '11AM–10:30PM'], ['Monday', 'Closed'], ['Tuesday', '11AM–10:30PM'], ['Wednesday', '11AM–10:30PM'], ['Thursday', '11AM–10:30PM']]",2018-09-24 19:18:38 EDT,3.0,Says they are open Monday online. As of 6:30 PM they are not.,False,False,False,False,True
Hannaford Supermarket,"Hannaford Supermarket, 456 S Barre Rd, Barre, VT 05641",0x4cb506ac68c57eef:0x51319174abe0ff4d,44.1741814,-72.5061386,['Grocery store'],"[['Friday', '7AM–11PM'], ['Saturday', '7AM–11PM'], ['Sunday', '7AM–10PM'], ['Monday', '7AM–11PM'], ['Tuesday', '7AM–11PM'], ['Wednesday', '7AM–11PM'], ['Thursday', '7AM–11PM']]",2016-12-19 21:30:53 EST,5.0,"Great selection, great produce better than price chopper, meat section is great, good prices freindly staff Stocks locals VT based bakery products, The higher end Cheese section could be better Never seen crack heads hanging out there like some people claim and I've been there at 5pm and 9-10 pm",False,False,False,False,True
Goss Dodge Chrysler Ram,"Goss Dodge Chrysler Ram, 1485 Shelburne Rd, South Burlington, VT 05403",0x4cca7b8ad47052ff:0x5dc4d318be97f08,44.430746,-73.211702,"['Dodge dealer', 'Auto body shop', 'Auto parts market', 'Auto repair shop', 'Car finance and loan company', 'Chrysler dealer', 'Jeep dealer', 'Ram dealer', 'Used car dealer']","[['Friday', '8AM–6PM'], ['Saturday', '8AM–5PM'], ['Sunday', 'Closed'], ['Monday', 'Closed'], ['Tuesday', '8AM–7PM'], ['Wednesday', '8AM–7PM'], ['Thursday', '8AM–7PM']]",2017-11-02 16:28:43 EDT,5.0,"I just bought a 2013 grand caravan from goss dodge in shelburne VT signed the sales agreement at6 pm on Halloween night and was home in time to take the kids trick or treating. Will Ferguson was the salesman absolutely awesome and not what you would expect from a salesman.at least not what I expected anyway. The whole sales team and service department were nothing short of miraculous. I can't say how refreshing it was to deal with the people here . I helped my mother in law buy a car at a dealership up the road and I can tell you I would rather pull my own teeth before going to the ""competition"" if you can call them that.it took less than 2 hours to get the car detailed,papers signed, and get me and my family back on the road. Amazing team work thank you guys",False,False,False,False,True
Goss Dodge Chrysler Ram,"Goss Dodge Chrysler Ram, 1485 Shelburne Rd, South Burlington, VT 05403",0x4cca7b8ad47052ff:0x5dc4d318be97f08,44.430746,-73.211702,"['Dodge dealer', 'Auto body shop', 'Auto parts market', 'Auto repair shop', 'Car finance and loan company', 'Chrysler dealer', 'Jeep dealer', 'Ram dealer', 'Used car dealer']","[['Friday', '8AM–6PM'], ['Saturday', '8AM–5PM'], ['Sunday', 'Closed'], ['Monday', 'Closed'], ['Tuesday', '8AM–7PM'], ['Wednesday', '8AM–7PM'], ['Thursday', '8AM–7PM']]",2017-11-30 22:21:32 EST,5.0,"I bought my new Dodge Charger 1 month ago from Goss Dodge. I would like to say, I couldn’t be happier with my choice of vehicle, or the treatment I received from the dealership! My salesman was Ben Trevail. He guided me long distance from Boston with my purchase. He expedited the deal perfectly according to my schedule. He always took the time, patiences and care to make me feel assured, and welcome to hear from me. He even went the extra mile to message me the additional photos of the car I asked for. He is terrific! My boyfriend is so impressed with the Charger, that he is thinking of the Hellcat version! You know we’ll be calling on Ben Trevail again.",False,False,False,False,True
Shaw's,"Shaw's, 127 VT Hwy 12s, Randolph, VT 05060",0x4cb521602e2463fb:0x3d04914a8bfb634e,43.9119433,-72.6631424,['Grocery store'],"[['Friday', '7AM–9PM'], ['Saturday', '7AM–9PM'], ['Sunday', '7AM–9PM'], ['Monday', '7AM–9PM'], ['Tuesday', '7AM–9PM'], ['Wednesday', '7AM–9PM'], ['Thursday', '7AM–9PM']]",2018-04-22 11:28:52 EDT,3.0,Don't go here between 4 and 6 pm. You will spend more time in line than you did shopping.,False,False,False,False,True
Keene Medical Products,"Keene Medical Products, 81 River St #104, Montpelier, VT 05602",0x4cb508012ac938d3:0xc84130f29bbc5114,44.248527,-72.563925,"['Medical supply store', 'Oxygen equipment supplier']","[['Friday', '9AM–5PM'], ['Saturday', 'Closed'], ['Sunday', 'Closed'], ['Monday', 'Closed'], ['Tuesday', '9AM–5PM'], ['Wednesday', '9AM–5PM'], ['Thursday', '9AM–5PM']]",2019-12-31 05:41:36 EST,1.0,"Horrible service!! I wish I didn’t have to give any stars! I went in mid December to order a boot for my foot and was told it would be in within 5 days, never heard back from them. I emailed them and found out their email doesn’t even work so I called and left a message then got a call back with a message telling me the boot will be ordered and again expect it within 5 days and here I am still waiting way past 5 days. This place sucks don’t bother with them.",False,False,False,False,True
Rotisserie Restaurant,"Rotisserie Restaurant, 1355 Williston Rd, South Burlington, VT 05403",0x4cca7a2ece9fe1fb:0x44896a9c8c91c2,44.4665512,-73.1704446,['Restaurant'],"[['Friday', '11AM–9:45PM'], ['Saturday', '10AM–9:45PM'], ['Sunday', '9AM–9PM'], ['Monday', 'Closed'], ['Tuesday', '11AM–9:45PM'], ['Wednesday', '11AM–9:45PM'], ['Thursday', '11AM–9:45PM']]",2019-08-07 16:32:36 EDT,3.0,Basic food @very reasonable prices,False,False,True,False,False
Rotisserie Restaurant,"Rotisserie Restaurant, 1355 Williston Rd, South Burlington, VT 05403",0x4cca7a2ece9fe1fb:0x44896a9c8c91c2,44.4665512,-73.1704446,['Restaurant'],"[['Friday', '11AM–9:45PM'], ['Saturday', '10AM–9:45PM'], ['Sunday', '9AM–9PM'], ['Monday', 'Closed'], ['Tuesday', '11AM–9:45PM'], ['Wednesday', '11AM–9:45PM'], ['Thursday', '11AM–9:45PM']]",2016-08-22 16:42:47 EDT,2.0,"0n 8-21-2016 @ 5 30 pm.. visiting burlington,vt and staying nearby - we stopped in for dinner. we were met with poor service ( we sat in the bar room area ). the 2 female wait staff saw us, and walked away- for @ 20 mins.. the bartender tried to help us, but was busy behind the bar. ordered prime rib , 10 mins later told the prime rib was sold out. i ordered the broiled scallops. we also had a seafood stew. when dinner came- i was given a prime rib. ( ?). it was quite salty, quite fatty, not very warm. the seafood stew was horrible. the server was told of the seafood stew, offered another dish- we refused, he did delete it from the bill. good c/s. overall - not a good experience. i would not return. the two females working the area returned @ 20 mins later to the bar/ pub area. good luck if you elect to try this place. august 2016. ids",False,True,False,False,True
Midas Auto Service Experts,"Midas Auto Service Experts, 60 Midas Dr, South Burlington, VT 05403",0x4cca7a2e660d70af:0xcc65d94046c986bb,44.4664741,-73.1740923,"['Auto repair shop', 'Auto body shop', 'Auto parts store', 'Brake shop', 'Car repair and maintenance', 'Oil change service', 'Small engine repair service', 'Tire shop', 'Transmission shop']","[['Friday', '8AM–5PM'], ['Saturday', '8AM–4PM'], ['Sunday', 'Closed'], ['Monday', 'Closed'], ['Tuesday', '8AM–5PM'], ['Wednesday', '8AM–5PM'], ['Thursday', '8AM–5PM']]",2019-09-07 10:44:33 EDT,4.0,"Darrin is a GREAT tech who helped me out BIG TIME. I'd like to thank him for dealing with my dramatic reactions in stride. You, sir, are a titan. There's a bit of a story here so buckle up (haha car puns): I got my car state inspected at midas 7/24/19. I was concerned about the tires, and my state inspection was due in a couple months so I though ""hey, i'll just do it all in one go"" cause scheduling around work is a bit nightmarish for me. I passed the inspection with flying colors aside from the tires, which I expected of course. No problem. I scheduled an appointment to have new winter tires stuck on 9/7/19. Everything worked out. BUT THEN, About a week later that Thursday, the oil light came on and there was some... substance... leaking from the under part of the car. I freaked out a little since I just had the oil changed 7/3/19 and so I called Midas. They werent open, so I left a message saying I'm just gonna drop it in the parking lot and I'll be there right when they open the next morning to have it looked at. I wanted to limit driving as much as possible. Used my partner's car to get to work. When I got to Midas on friday I told them the issue and they said they would look at it over the weekend. It was labor day weekend so I was totally comfortable picking it up tuesday. I was going camping in NH anyways! I got a call saturday from a tech, I believe it was Mark, who told me that he didn't find anything. He said the oil light was on and asked me if it was on when i dropped it off and I said yes. He said it's probably just a malfunction with the light because the oil level was fine and there were no leaks. I was relieved and they sent me home saying it really was nothing and implied that I overreacted. That's fair. I'm always a little paranoid about my car. It happens. I drove around in it all week, oil light blinking all the way. I figured I'd make a plan to fix that after the tires get replaced. My appointment for tires was finally here this past weekend! And LO AN BEHOLD! They put my car up on the lifter thingy and it WAS leaking after all. AND the oil levels were OVERFILLED. Hoo Boy. I wasn't mad. I just wanted some answers. How did this happen? Overfilled? How did extra oil manifest in my tank after I had it changed 7/3. I took action as soon as I noticed the oil light was on and I was sent home to drive with it like that..... I was also sent NO pictures of any of the inspection work they did that weekend.... Big Yikes, Midas. BUT LUCKILY! There was no damage to the engine. Darrin priced me out for a new oil switch and an oil change. On TOP of the new tires and tire change ($425). $585. I admit I misunderstood the price at first and thought it was $585 + $425 = $1010 and I REALLY had a panic attack. Sorry Darrin. I mean it. Then he explained that it was gonna be $585 TOTAL. Okay I can live with that!!! He even gave me a bit of a discount after the fact for my troubles of being jerked around the past week. With the tire disposal fee, I paid $535 total out the door. tires+tire change+oil change+oil switch and all the work. Pretty good I think!! TLDR: I knocked off a star from the stress of the oil light debacle, but over WONDERFUL service and good work on my car.",False,False,False,False,True
Cantina Di Gerardo,"Cantina Di Gerardo, 378 Railroad St, St Johnsbury, VT 05819",0x4cb44624ed0efc71:0x901cf211338c86dc,44.4181035,-72.0155402,"['Italian restaurant', 'Lunch restaurant']","[['Friday', '12AM–3PM'], ['Saturday', '12AM–3PM'], ['Sunday', '12AM–7PM'], ['Monday', '12AM–3PM'], ['Tuesday', 'Closed'], ['Wednesday', '12AM–3PM'], ['Thursday', '12AM–3PM']]",2017-10-15 16:40:56 EDT,1.0,"DO NOT GO HERE. We went last year for dinner while we were staying in St. Johnsbury VT to visit the Great Vermont Corn Maze and other nearby attractions. We walked in and no one approached us. There was a cook in the back that looked right at us and said nothing. He turned around and just walked into the back. There were two tables with customers. We stood there for almost 10 minutes and still no one approached us so we left and went to another restaurant. We visited St. Johnsbury again recently and we decided to head into town for dinner. Anyone who has been to St. Johnsbury knows that it is a nice little town but there aren't a lot of options for restaurants. We didn't want pizza or Chinese or McDonalds so we weren't left with many options so we decided to give Cantina Di Gerardo another chance. We walked in and there were more people inside this time. There were five employees. Two cooks in the back and three women (hostess / servers) out front. One girl greeted us and said she would be right back. We stood there for 3 minutes. The other two woman looked at us and didn't say a word or even smile. The first girl that greeted us came back to us and said that they closed at 8pm and they didn't have any tables available and that we should leave and come back at 7:30 and maybe we might get seated. Yes she said ""MAYBE."" It was 7:10 pm at this point and there were at least 5 - 7 tables available. Who says that??? Why tell us we should leave and come back in 20 minutes??? Whynot just say that it will be about a 20 minute wait???? Before I left this review I read a lot of the reviews already left by different customers and after reading so many wonderful reviews I actually had to double check to see if this was the same restaurant we visited because it didn't sound like the same place but it was the same. I'm going to assume that the majority or all of these reviews were left by local residents and not by tourists. It's obvious that the owners and staff at Cantina Di Gerardo DO NOT like tourists. I am a clean cut, professional 45 year old white man and I eat out a lot and I have never ever had an experience like this anywhere before in my life. This is the first time in my life that I have been discriminated against. If you are traveling to St. Johnsbury VT for a weekend getaway etc and are looking for a restaurant to have dinner at DO NOT GO HERE. There are other restaurants in town with very friendly staff and are eager to serve you during your stay. They did this to the wrong person because what they don't know is that I operate a New England travel Facebook page that currently reaches over 500,000 people a week throughout all of New England and they will all here my story about my terrible experience at Cantina Di Gerardo. SHAME ON YOU!!!!",False,False,False,False,True
